"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"ElapsedTime"|"Min"|0.0|0.0|10,"Steering"|"volt"|-130.0|130.09|10,"GPSDOP"|""|0.0|20.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|1,"Battery"|"Volts"|0.0|20.0|1,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"Gsum"|"G"|0.0|3.0|25,"GsumMax"|"G"|0.0|3.0|25,"GsumPct"|"%"|0|100|25,"RPM"|""|0|10000|25,"GPIO1"|""|0.0|1.0|10,"LR_SGAMP_CA"|""|-32768|32767|200,"RR_SGAMP_RA"|""|-32768|32767|1,"RR_SGAMP_CA"|""|-32768|32767|1,"LR_SGAMP_CA"|""|-32768|32767|1,"LR_SGAMP_RA"|""|-32768|32767|1,"RF_SGAMP_CA"|""|-32768|32767|1,"RF_SGAMP_RA"|""|-32768|32767|1,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"CurrentLap"|""|0|0|10,"Distance"|"mi"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
69329,1722833369874,1.1555,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69334,1722833369879,1.1556,,,,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.06,80,0,,0,,,,,,,,,,,,,,,,,,,,,
69339,1722833369884,1.1557,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69344,1722833369889,1.1557,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69349,1722833369894,1.1558,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69354,1722833369899,1.1559,4.277,0.6,1,,,,,,,,,,,,,,0,0,,,,,,,32.776665,-117.07058,0.09,470.4,19,2,1.2,0,0.0,-1,0.0,,0,0.0,1.1559
69359,1722833369904,1.156,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69364,1722833369909,1.1561,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69369,1722833369914,1.1561,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69374,1722833369919,1.1562,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.06,82,0,,0,,,,,,,,,,,,,,,,,,,,,
69379,1722833369924,1.1563,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69384,1722833369929,1.1564,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69389,1722833369934,1.1565,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69394,1722833369939,1.1566,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69399,1722833369944,1.1567,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69404,1722833369949,1.1567,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69409,1722833369954,1.1568,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69414,1722833369959,1.1569,,,,,,,0.05,-0.02,0.0,0,0,-0,0.05,0.06,80,0,,0,,,,,,,,,,,,,,,,,,,,,
69419,1722833369964,1.157,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69424,1722833369969,1.1571,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69429,1722833369974,1.1572,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69434,1722833369979,1.1572,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69439,1722833369984,1.1573,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69444,1722833369989,1.1574,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69449,1722833369994,1.1575,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69454,1722833369992,1.1576,4.277,0.6,1,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.06,79,0,0,0,,,,,,,32.776665,-117.07058,0.14,470.4,19,2,1.2,0,0.0,-1,0.0,0.0,0,0.0,1.1576
69459,1722833369997,1.1576,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69464,1722833370002,1.1577,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69469,1722833370007,1.1578,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69474,1722833370012,1.1579,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69479,1722833370017,1.158,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69484,1722833370022,1.1581,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69489,1722833370027,1.1581,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69494,1722833370032,1.1582,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.06,82,0,,0,,,,,,,,,,,,,,,,,,,,,
69499,1722833370037,1.1583,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69504,1722833370042,1.1584,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69509,1722833370047,1.1585,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69514,1722833370052,1.1586,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69519,1722833370057,1.1587,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69524,1722833370062,1.1587,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69529,1722833370067,1.1588,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69534,1722833370072,1.1589,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.06,81,0,,0,,,,,,,,,,,,,,,,,,,,,
69539,1722833370077,1.159,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69544,1722833370082,1.1591,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69549,1722833370093,1.1592,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69554,1722833370098,1.1592,4.45,0.6,1,,,,,,,,,,,,,,0,0,,,,,,,32.776669,-117.07058,0.15,470.5,19,2,1.2,0,0.0,-1,0.0,,0,0.0,1.1592
69559,1722833370103,1.1593,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69564,1722833370108,1.1594,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69569,1722833370113,1.1595,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69574,1722833370118,1.1596,,,,,,,0.05,-0.02,0.0,0,0,-0,0.05,0.06,79,0,,0,,,,,,,,,,,,,,,,,,,,,
69579,1722833370123,1.1596,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69584,1722833370128,1.1597,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69589,1722833370133,1.1598,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69594,1722833370138,1.1599,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69599,1722833370143,1.16,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69604,1722833370148,1.1601,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69609,1722833370153,1.1602,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69614,1722833370158,1.1602,,,,,,,0.05,-0.02,0.0,0,-0,-0,0.05,0.06,79,0,,0,,,,,,,,,,,,,,,,,,,,,
69619,1722833370163,1.1603,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69624,1722833370168,1.1604,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69629,1722833370173,1.1605,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69634,1722833370178,1.1606,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69639,1722833370183,1.1607,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69644,1722833370188,1.1607,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69649,1722833370191,1.1608,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69654,1722833370196,1.1609,4.364,0.6,1,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.06,83,0,0,0,,,,,,,32.776669,-117.07058,0.22,470.7,19,2,1.2,0,0.0,-1,0.0,0.0,0,0.0,1.1609
69659,1722833370201,1.161,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69664,1722833370206,1.1611,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69669,1722833370211,1.1611,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69674,1722833370216,1.1612,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69679,1722833370221,1.1613,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69684,1722833370226,1.1614,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69689,1722833370231,1.1615,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69694,1722833370236,1.1616,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.06,81,0,,0,,,,,,,,,,,,,,,,,,,,,
69699,1722833370241,1.1616,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69704,1722833370246,1.1617,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69709,1722833370251,1.1618,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69714,1722833370256,1.1619,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69719,1722833370261,1.162,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69724,1722833370266,1.1621,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69729,1722833370271,1.1622,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69734,1722833370276,1.1622,,,,,,,0.05,-0.02,0.0,0,0,-0,0.05,0.06,80,0,,0,,,,,,,,,,,,,,,,,,,,,
69739,1722833370281,1.1623,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69744,1722833370286,1.1624,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69749,1722833370293,1.1625,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69754,1722833370298,1.1626,4.537,0.6,1,,,,,,,,,,,,,,0,0,,,,,,,32.776669,-117.07058,0.11,470.7,19,2,1.2,0,0.0,-1,0.0,,0,0.0,1.1626
69759,1722833370303,1.1626,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69764,1722833370308,1.1627,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69769,1722833370313,1.1628,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69774,1722833370318,1.1629,,,,,,,0.05,-0.02,0.0,0,-0,-0,0.05,0.06,81,0,,0,,,,,,,,,,,,,,,,,,,,,
69779,1722833370323,1.163,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69784,1722833370328,1.1631,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69789,1722833370333,1.1631,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69794,1722833370338,1.1632,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69799,1722833370343,1.1633,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69804,1722833370348,1.1634,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69809,1722833370353,1.1635,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69814,1722833370358,1.1636,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.06,83,0,,0,,,,,,,,,,,,,,,,,,,,,
69819,1722833370363,1.1637,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69824,1722833370368,1.1637,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69829,1722833370373,1.1638,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69834,1722833370378,1.1639,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69839,1722833370383,1.164,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69844,1722833370388,1.1641,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69849,1722833370394,1.1642,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69854,1722833370399,1.1642,4.45,0.6,1,,,,0.05,-0.02,0.0,0,0,-0,0.05,0.06,80,0,0,0,,,,,,,32.776669,-117.07058,0.04,470.7,19,2,1.2,0,0.0,-1,0.0,0.0,0,0.0,1.1642
69859,1722833370404,1.1643,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69864,1722833370409,1.1644,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69869,1722833370414,1.1645,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69874,1722833370419,1.1646,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69879,1722833370424,1.1646,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69884,1722833370429,1.1647,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69889,1722833370434,1.1648,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69894,1722833370439,1.1649,,,,,,,0.05,-0.02,0.0,0,-0,-0,0.05,0.06,78,0,,0,,,,,,,,,,,,,,,,,,,,,
69899,1722833370444,1.165,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69904,1722833370449,1.1651,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69909,1722833370454,1.1652,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69914,1722833370459,1.1652,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69919,1722833370464,1.1653,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69924,1722833370469,1.1654,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69929,1722833370474,1.1655,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69934,1722833370479,1.1656,,,,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.06,84,0,,0,,,,,,,,,,,,,,,,,,,,,
69939,1722833370484,1.1657,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69944,1722833370489,1.1657,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69949,1722833370493,1.1658,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69954,1722833370498,1.1659,4.364,0.6,1,,,,,,,,,,,,,,0,0,,,,,,,32.776669,-117.07058,0.1,470.8,19,2,1.2,0,0.0,-1,0.0,,0,0.0,1.1659
69959,1722833370503,1.166,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69964,1722833370508,1.1661,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69969,1722833370513,1.1661,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69974,1722833370518,1.1662,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.06,83,0,,0,,,,,,,,,,,,,,,,,,,,,
69979,1722833370523,1.1663,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69984,1722833370528,1.1664,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69989,1722833370533,1.1665,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69994,1722833370538,1.1666,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
69999,1722833370543,1.1667,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70004,1722833370548,1.1667,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70009,1722833370553,1.1668,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70014,1722833370558,1.1669,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.06,80,0,,0,,,,,,,,,,,,,,,,,,,,,
70019,1722833370563,1.167,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70024,1722833370568,1.1671,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70029,1722833370573,1.1672,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70034,1722833370578,1.1672,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70039,1722833370583,1.1673,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70044,1722833370588,1.1674,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70049,1722833370591,1.1675,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70054,1722833370596,1.1676,4.364,0.6,1,1,1.25,12.08,0.05,-0.02,0.0,0,0,-0,0.05,0.06,79,0,0,0,0,-1926,-21200,-2120,-25,-6365,32.776669,-117.07058,0.32,470.8,19,2,1.2,0,0.0,-1,0.0,0.0,0,0.0,1.1676
70059,1722833370601,1.1676,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70064,1722833370606,1.1677,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70069,1722833370611,1.1678,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70074,1722833370616,1.1679,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70079,1722833370621,1.168,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70084,1722833370626,1.1681,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70089,1722833370631,1.1681,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70094,1722833370636,1.1682,,,,,,,0.05,-0.02,0.0,0,-0,-0,0.05,0.06,82,0,,0,,,,,,,,,,,,,,,,,,,,,
70099,1722833370641,1.1683,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70104,1722833370646,1.1684,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70109,1722833370651,1.1685,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70114,1722833370656,1.1686,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70119,1722833370661,1.1687,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70124,1722833370666,1.1687,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70129,1722833370671,1.1688,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70134,1722833370676,1.1689,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.06,82,0,,0,,,,,,,,,,,,,,,,,,,,,
70139,1722833370681,1.169,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70144,1722833370686,1.1691,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70149,1722833370693,1.1692,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70154,1722833370698,1.1692,4.19,0.6,1,,,,,,,,,,,,,,0,0,,,,,,,32.776669,-117.07058,0.03,470.9,19,2,1.2,0,0.0,-1,0.0,,0,0.0,1.1692
70159,1722833370703,1.1693,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70164,1722833370708,1.1694,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70169,1722833370713,1.1695,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70174,1722833370718,1.1696,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.06,80,0,,0,,,,,,,,,,,,,,,,,,,,,
70179,1722833370723,1.1696,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70184,1722833370728,1.1697,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70189,1722833370733,1.1698,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70194,1722833370738,1.1699,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70199,1722833370743,1.17,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70204,1722833370748,1.1701,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70209,1722833370753,1.1702,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70214,1722833370758,1.1702,,,,,,,0.05,-0.02,0.0,0,0,-0,0.05,0.06,79,0,,0,,,,,,,,,,,,,,,,,,,,,
70219,1722833370763,1.1703,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70224,1722833370768,1.1704,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70229,1722833370773,1.1705,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70234,1722833370778,1.1706,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70239,1722833370783,1.1706,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70244,1722833370788,1.1707,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70249,1722833370793,1.1708,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70254,1722833370798,1.1709,4.277,0.6,1,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.06,80,0,0,0,,,,,,,32.776669,-117.07058,0.12,471.0,19,2,1.2,0,0.0,-1,0.0,0.0,0,0.0,1.1709
70259,1722833370803,1.171,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70264,1722833370808,1.1711,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70269,1722833370813,1.1711,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70274,1722833370818,1.1712,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70279,1722833370823,1.1713,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70284,1722833370828,1.1714,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70289,1722833370833,1.1715,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70294,1722833370838,1.1716,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.06,81,0,,0,,,,,,,,,,,,,,,,,,,,,
70299,1722833370843,1.1717,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70304,1722833370848,1.1717,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70309,1722833370853,1.1718,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70314,1722833370858,1.1719,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70319,1722833370863,1.172,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70324,1722833370868,1.1721,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70329,1722833370873,1.1722,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70334,1722833370878,1.1722,,,,,,,0.05,-0.02,0.0,0,0,-0,0.05,0.06,81,0,,0,,,,,,,,,,,,,,,,,,,,,
70339,1722833370883,1.1723,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70344,1722833370888,1.1724,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70349,1722833370895,1.1725,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70354,1722833370900,1.1726,4.45,0.6,1,,,,,,,,,,,,,,0,0,,,,,,,32.776669,-117.07058,0.02,471.1,19,2,1.2,0,0.0,-1,0.0,,0,0.0,1.1726
70359,1722833370905,1.1726,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70364,1722833370910,1.1727,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70369,1722833370915,1.1728,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70374,1722833370920,1.1729,,,,,,,0.05,-0.02,0.0,0,-0,-0,0.05,0.06,78,0,,0,,,,,,,,,,,,,,,,,,,,,
70379,1722833370925,1.173,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70384,1722833370930,1.1731,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70389,1722833370935,1.1732,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70394,1722833370940,1.1732,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70399,1722833370945,1.1733,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70404,1722833370950,1.1734,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70409,1722833370955,1.1735,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70414,1722833370960,1.1736,,,,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.06,82,0,,0,,,,,,,,,,,,,,,,,,,,,
70419,1722833370965,1.1737,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70424,1722833370970,1.1737,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70429,1722833370975,1.1738,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
